strucpro_code,geo_code,crops,strucpro,geo,time,values
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2009,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2009,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2009,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2009,2.52
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2009,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2009,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2009,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2009,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2009,27.7
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2009,198.9
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2009,0
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2009,0
PR_HU_EU,HU,Artichokes,Harvested production in EU standard humidity (1000 t),Hungary,2009,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2009,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2009,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2009,486.6
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2009,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2009,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2009,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2009,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2009,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2009,1.11
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2009,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2009,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2009,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2009,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2009,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2009,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2009,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2009,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2009,34
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2009,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2009,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2008,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2008,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2008,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2008,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2008,0.11
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2008,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2008,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2008,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2008,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2008,1.81
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2008,16.4
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2008,0
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2008,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2008,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2008,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2008,50
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2008,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2008,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2008,0
AR,ME,Artichokes,Area (cultivation/harvested/production) (1000 ha),Montenegro,2008,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2008,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2008,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2008,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2008,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2008,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2008,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2008,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2008,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2008,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2008,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2008,3
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2008,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2008,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2008,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2008,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2008,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2008,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2008,2.67
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2008,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2008,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2008,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2008,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2008,21.39
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2008,203.9
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2008,0
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2008,0
PR_HU_EU,HU,Artichokes,Harvested production in EU standard humidity (1000 t),Hungary,2008,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2008,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2008,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2008,483.6
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2008,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2008,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2008,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2008,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2008,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2008,1.36
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2008,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2008,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2008,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2008,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2008,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2008,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2008,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2008,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2008,36
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2008,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2008,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2007,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2007,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2007,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2007,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2007,0.16
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2007,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2007,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2007,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2007,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2007,2
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2007,16.8
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2007,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2007,9.7
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2007,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2007,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2007,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2007,50.1
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2007,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2007,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2007,0
AR,ME,Artichokes,Area (cultivation/harvested/production) (1000 ha),Montenegro,2007,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2007,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2007,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2007,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2007,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2007,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2007,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2007,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2007,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2007,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2007,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2007,2.8
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2007,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2007,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2007,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2007,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2007,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2007,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2007,2.72
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2007,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2007,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2007,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2007,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2007,25.55
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2007,212.4
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2007,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2007,52.5
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2007,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2007,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2007,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2007,474.3
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2007,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2007,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2007,0
PR_HU_EU,ME,Artichokes,Harvested production in EU standard humidity (1000 t),Montenegro,2007,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2007,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2007,1.21
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2007,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2007,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2007,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2007,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2007,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2007,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2007,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2007,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2007,33.8
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2007,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2007,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2006,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2006,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2006,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2006,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2006,0.17
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2006,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2006,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2006,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2006,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2006,2.4
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2006,18.1
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2006,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2006,7.7
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2006,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2006,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2006,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2006,50.4
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2006,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2006,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2006,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2006,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2006,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2006,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2006,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2006,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2006,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2006,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2006,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2006,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2006,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2006,2.9
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2006,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2006,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2006,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2006,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2006,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2006,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2006,2.67
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2006,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2006,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2006,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2006,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2006,24.1
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2006,228.22
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2006,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2006,51.4
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2006,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2006,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2006,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2006,469
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2006,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2006,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2006,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2006,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2006,1.11
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2006,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2006,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2006,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2006,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2006,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2006,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2006,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2006,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2006,35
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2006,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2006,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2005,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2005,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2005,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2005,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2005,0.17
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2005,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2005,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2005,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2005,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2005,2.7
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2005,18.8
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2005,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2005,10.2
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2005,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2005,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2005,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2005,50.1
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2005,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2005,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2005,0
AR,MK,Artichokes,Area (cultivation/harvested/production) (1000 ha),North Macedonia,2005,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2005,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2005,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2005,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2005,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2005,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2005,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2005,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2005,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2005,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2005,2.8
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2005,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2005,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2005,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2005,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2005,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2005,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2005,2.74
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2005,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2005,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2005,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2005,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2005,26
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2005,200.1
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2005,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2005,50.1
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2005,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2005,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2005,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2005,470
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2005,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2005,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2005,0
PR_HU_EU,MK,Artichokes,Harvested production in EU standard humidity (1000 t),North Macedonia,2005,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2005,0.98
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2005,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2005,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2005,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2005,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2005,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2005,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2005,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2005,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2005,36
